episode,steps,total_reward,score,success,outcome,epsilon
473,31,-1.4617261657714846,0,0,failed,0.6229826200436561
474,22,-21.147595520019532,0,0,failed,0.6223596374236124
475,7,-20.15823522949219,0,0,failed,0.6217372777861888
476,13,-0.6975133056640626,0,0,failed,0.6211155405084027
477,55,27.618070312499984,10,0,one_apple,0.6204944249678943
478,15,29.24123365783691,10,0,one_apple,0.6198739305429264
479,19,9.040505920410151,10,0,one_apple,0.6192540566123834
480,11,-20.41839978027344,0,0,failed,0.6186348025557711
481,11,-0.35871252441406265,0,0,failed,0.6180161677532153
482,19,-0.9194484252929686,0,0,failed,0.6173981515854621
483,12,-20.626908905029296,0,0,failed,0.6167807534338766
484,14,-0.7204074096679688,0,0,failed,0.6161639726804428
485,56,7.431151336669913,10,0,one_apple,0.6155478087077623
486,25,-1.1333484191894534,0,0,failed,0.6149322608990545
487,19,-21.061218902587893,0,0,failed,0.6143173286381555
488,11,-0.4379599304199219,0,0,failed,0.6137030113095173
489,18,29.279912780761713,10,0,one_apple,0.6130893082982078
490,33,-1.6044029235839847,0,0,failed,0.6124762189899097
491,13,-20.692466430664062,0,0,failed,0.6118637427709198
492,51,7.468949768066402,10,0,one_apple,0.6112518790281489
493,17,9.244545593261716,10,0,one_apple,0.6106406271491208
494,21,-21.1803232421875,0,0,failed,0.6100299865219717
495,15,29.33653071594238,10,0,one_apple,0.6094199565354498
496,37,28.121355224609374,10,0,one_apple,0.6088105365789144
497,10,-20.447595520019533,0,0,failed,0.6082017260423355
498,34,28.6881767425537,10,0,one_apple,0.6075935243162931
499,20,-1.0102029418945313,0,0,failed,0.6069859307919768
500,20,-21.033013244628908,0,0,failed,0.6063789448611848
501,42,7.971122497558582,10,0,one_apple,0.6057725659163237
502,10,-20.506109008789064,0,0,failed,0.6051667933504074
503,18,-0.8274477539062499,0,0,failed,0.6045616265570569
504,21,-21.04568395996094,0,0,failed,0.6039570649304998
505,24,-1.4331221923828128,0,0,failed,0.6033531078655693
506,12,-0.5284411315917968,0,0,failed,0.6027497547577038
507,27,28.736982452392578,10,0,one_apple,0.602147005002946
508,7,-0.20013934326171878,0,0,failed,0.6015448579979431
509,17,9.313412872314453,10,0,one_apple,0.6009433131399452
510,11,-0.5489561767578126,0,0,failed,0.6003423698268052
511,10,-20.487092468261718,0,0,failed,0.5997420274569785
512,19,29.242384292602537,10,0,one_apple,0.5991422854295215
513,33,-21.961628479003906,0,0,failed,0.598543143144092
514,42,8.214277038574206,10,0,one_apple,0.5979446000009478
515,13,29.352549926757806,10,0,one_apple,0.5973466554009469
516,18,-0.7154082489013672,10,0,one_apple,0.596749308745546
517,19,-0.8870095825195313,0,0,failed,0.5961525594368005
518,24,-1.163739715576172,0,0,failed,0.5955564068773637
519,11,-0.4082352294921876,0,0,failed,0.5949608504704863
520,22,-21.24932928466797,0,0,failed,0.5943658896200158
521,24,-1.418893157958985,0,0,failed,0.5937715237303958
522,21,-0.8656353149414063,0,0,failed,0.5931777522066654
523,9,-0.3262172241210939,0,0,failed,0.5925845744544587
524,21,28.905229385375975,10,0,one_apple,0.5919919898800042
525,19,-0.7001494140625001,0,0,failed,0.5913999978901242
526,22,-1.1063035278320315,0,0,failed,0.590808597892234
527,32,-1.738657379150391,0,0,failed,0.5902177892943418
528,29,-21.718239410400393,0,0,failed,0.5896275715050474
529,28,-1.3400561523437502,0,0,failed,0.5890379439335424
530,24,9.210835754394527,10,0,one_apple,0.5884489059896089
531,19,-20.809877075195313,0,0,failed,0.5878604570836192
532,11,-20.54076434326172,0,0,failed,0.5872725966265356
533,10,-0.478476806640625,0,0,failed,0.5866853240299091
534,21,8.933262847900389,10,0,one_apple,0.5860986387058792
535,17,9.412145446777343,10,0,one_apple,0.5855125400671733
536,22,-1.0567555236816406,0,0,failed,0.5849270275271061
537,10,-0.313404296875,0,0,failed,0.584342100499579
538,12,-0.36619085693359377,0,0,failed,0.5837577583990794
539,18,-0.744542724609375,10,0,one_apple,0.5831740006406804
540,14,29.289315200805664,10,0,one_apple,0.5825908266400397
541,9,-0.3736936035156251,0,0,failed,0.5820082358133997
542,28,8.39276593017578,10,0,one_apple,0.5814262275775862
543,34,28.216952636718748,10,0,one_apple,0.5808448013500086
544,25,-1.162248260498047,0,0,failed,0.5802639565486586
545,13,-0.6583425903320312,0,0,failed,0.57968369259211
546,40,-2.3016462707519545,0,0,failed,0.5791040088995179
547,18,-0.611817077636719,0,0,failed,0.5785249048906184
548,14,-20.81582360839844,0,0,failed,0.5779463799857277
549,14,9.362928894042966,10,0,one_apple,0.577368433605742
550,21,-20.953464477539065,0,0,failed,0.5767910651721362
551,23,28.973695220947263,10,0,one_apple,0.576214274106964
552,14,-0.7193109741210937,0,0,failed,0.5756380598328571
553,44,-2.4129230651855478,0,0,failed,0.5750624217730242
554,8,-20.388351806640625,0,0,failed,0.5744873593512512
555,48,-2.4164486694335947,0,0,failed,0.5739128719918999
556,36,28.200799133300773,10,0,one_apple,0.573338959119908
557,9,-20.447595520019533,0,0,failed,0.572765620160788
558,34,-22.000897216796876,0,0,failed,0.5721928545406272
559,35,8.201781494140624,10,0,one_apple,0.5716206616860866
560,29,-21.445712554931642,0,0,failed,0.5710490410244006
561,23,-1.304836395263672,0,0,failed,0.5704779919833761
562,31,-1.609475219726563,0,0,failed,0.5699075139913927
563,62,6.868789367675777,10,0,one_apple,0.5693376064774013
564,43,27.877420349121085,10,0,one_apple,0.5687682688709239
565,37,28.076566345214843,10,0,one_apple,0.5681995006020529
566,13,-0.5644732360839844,0,0,failed,0.5676313011014509
567,19,-20.87639471435547,0,0,failed,0.5670636698003494
568,50,27.20982739257812,10,0,one_apple,0.5664966061305491
569,11,-0.6872750854492188,0,0,failed,0.5659301095244186
570,10,-0.5336407470703126,0,0,failed,0.5653641794148941
571,34,-1.620424743652344,0,0,failed,0.5647988152354793
572,18,-20.86779333496094,0,0,failed,0.5642340164202437
573,15,9.34387478637695,10,0,one_apple,0.5636697824038235
574,20,-21.167813751220706,0,0,failed,0.5631061126214196
575,11,-20.628612548828126,0,0,failed,0.5625430065087982
576,44,27.99754403686523,10,0,one_apple,0.5619804635022894
577,47,27.867913116455064,10,0,one_apple,0.561418483038787
578,13,-0.5487797241210937,0,0,failed,0.5608570645557482
579,11,-0.6208865356445312,0,0,failed,0.5602962074911925
580,12,-0.5905006103515626,0,0,failed,0.5597359112837013
581,29,28.861063171386714,10,0,one_apple,0.5591761753724176
582,32,28.534057891845695,10,0,one_apple,0.5586169991970452
583,16,9.203459442138671,10,0,one_apple,0.5580583821978482
584,28,-1.4742787475585941,0,0,failed,0.5575003238156504
585,33,-1.6915822448730473,0,0,failed,0.5569428234918348
586,21,-21.124014526367187,0,0,failed,0.5563858806683429
587,20,-0.9309005737304688,0,0,failed,0.5558294947876746
588,32,-1.691525268554688,0,0,failed,0.5552736652928869
589,18,-0.8721768188476564,0,0,failed,0.5547183916275941
590,8,-0.37656884765625015,0,0,failed,0.5541636732359665
591,15,29.26951654052734,10,0,one_apple,0.5536095095627305
592,20,-1.2186944885253908,0,0,failed,0.5530559000531677
593,9,-20.319836547851562,0,0,failed,0.5525028441531146
594,12,-20.479838623046877,0,0,failed,0.5519503413089615
595,26,8.496184326171868,10,0,one_apple,0.5513983909676525
596,31,28.484095611572265,10,0,one_apple,0.5508469925766849
597,8,-0.4522063598632814,0,0,failed,0.5502961455841082
598,18,-0.64430029296875,0,0,failed,0.5497458494385241
599,15,-20.74993426513672,0,0,failed,0.5491961035890855
600,32,-21.89045965576172,0,0,failed,0.5486469074854965
601,26,28.65473724365234,10,0,one_apple,0.548098260578011
602,25,29.020137115478512,10,0,one_apple,0.547550162317433
603,8,-20.322197570800782,0,0,failed,0.5470026121551156
604,48,-2.581708770751954,0,0,failed,0.5464556095429605
605,37,-21.912986633300783,0,0,failed,0.5459091539334175
606,14,-0.6817122802734376,0,0,failed,0.5453632447794842
607,13,-0.5069844665527345,0,0,failed,0.5448178815347047
608,13,9.307148498535152,10,0,one_apple,0.54427306365317
609,45,27.40641705322265,10,0,one_apple,0.5437287905895168
610,35,-21.9661943359375,0,0,failed,0.5431850617989273
611,15,9.329574096679687,10,0,one_apple,0.5426418767371284
612,13,-0.5877959594726564,0,0,failed,0.5420992348603912
613,21,29.084581466674802,10,0,one_apple,0.5415571356255309
614,25,28.89808673095703,10,0,one_apple,0.5410155784899053
615,8,-0.36600262451171883,0,0,failed,0.5404745629114154
616,26,-1.2208218383789067,0,0,failed,0.539934088348504
617,33,-1.820005310058594,0,0,failed,0.5393941542601555
618,10,-0.41268029785156257,0,0,failed,0.5388547601058953
619,23,-1.2053447570800784,0,0,failed,0.5383159053457894
620,43,-22.165582092285156,0,0,failed,0.5377775894404436
621,24,-1.1222593688964844,0,0,failed,0.5372398118510032
622,32,-1.689467498779297,0,0,failed,0.5367025720391522
623,36,28.247245925903314,10,0,one_apple,0.536165869467113
624,27,8.843263061523434,10,0,one_apple,0.5356297035976458
625,16,-0.9452694091796876,0,0,failed,0.5350940738940482
626,43,-2.2715214233398444,0,0,failed,0.5345589798201541
627,45,-22.320139465332034,0,0,failed,0.534024420840334
628,52,-2.743501281738282,0,0,failed,0.5334903964194936
629,25,9.024333969116206,10,0,one_apple,0.5329569060230741
630,24,28.86931555175781,10,0,one_apple,0.532423949117051
631,4,-0.0975955200195313,0,0,failed,0.531891525167934
632,20,-1.0210105895996096,0,0,failed,0.5313596336427661
633,25,-21.331781799316406,0,0,failed,0.5308282740091232
634,10,-0.39759552001953125,0,0,failed,0.5302974457351142
635,19,-1.0275691528320312,0,0,failed,0.5297671482893791
636,52,-2.428554229736329,0,0,failed,0.5292373811410898
637,15,29.295500061035156,10,0,one_apple,0.5287081437599487
638,42,-22.089758361816408,0,0,failed,0.5281794356161887
639,12,-0.5104686279296876,0,0,failed,0.5276512561805725
640,32,-21.672400146484378,0,0,failed,0.5271236049243919
641,33,-1.680230346679688,0,0,failed,0.5265964813194676
642,31,-1.615760162353516,0,0,failed,0.5260698848381481
643,10,-0.337491455078125,0,0,failed,0.5255438149533099
644,16,29.228246002197263,10,0,one_apple,0.5250182711383566
645,32,-1.4213762512207033,0,0,failed,0.5244932528672183
646,19,-20.699251724243165,0,0,failed,0.5239687596143511
647,10,-20.389536712646485,0,0,failed,0.5234447908547367
648,42,27.960483428955072,10,0,one_apple,0.522921346063882
649,10,-0.28676431274414066,0,0,failed,0.522398424717818
650,35,-21.841811172485354,0,0,failed,0.5218760262931003
651,24,8.759784057617182,10,0,one_apple,0.5213541502668072
652,31,-1.6577900390625004,0,0,failed,0.5208327961165404
653,11,29.50483361816406,10,0,one_apple,0.5203119633204238
654,26,28.69733004760742,10,0,one_apple,0.5197916513571034
655,9,-20.326776916503906,0,0,failed,0.5192718597057463
656,29,8.59712707519531,10,0,one_apple,0.5187525878460405
657,12,-0.6414698486328124,0,0,failed,0.5182338352581944
658,11,-0.5081464233398438,0,0,failed,0.5177156014229363
659,23,-21.059541320800783,0,0,failed,0.5171978858215134
660,16,-0.696900634765625,0,0,failed,0.5166806879356919
661,27,-1.19933154296875,0,0,failed,0.5161640072477562
662,15,9.38568829345703,10,0,one_apple,0.5156478432405085
663,12,-0.4816295776367189,0,0,failed,0.515132195397268
664,16,29.254654205322264,10,0,one_apple,0.5146170632018707
665,20,-21.22401953125,0,0,failed,0.5141024461386688
666,33,28.633808441162106,10,0,one_apple,0.5135883436925301
667,36,-1.8490260620117194,0,0,failed,0.5130747553488376
668,27,-21.415545532226563,0,0,failed,0.5125616805934888
669,11,-0.46783270263671883,0,0,failed,0.5120491189128954
670,16,-0.7145241088867188,0,0,failed,0.5115370697939825
671,12,-20.652264862060548,0,0,failed,0.5110255327241885
672,15,9.240561553955075,10,0,one_apple,0.5105145071914643
673,11,-20.68475650024414,0,0,failed,0.5100039926842729
674,13,-0.6965877685546877,0,0,failed,0.5094939886915886
675,11,-20.435163452148437,0,0,failed,0.508984494702897
676,24,-21.228948867797854,0,0,failed,0.508475510208194
677,9,-0.208140625,0,0,failed,0.5079670346979859
678,17,9.083459350585937,10,0,one_apple,0.5074590676632879
679,11,-0.4242763061523438,0,0,failed,0.5069516085956246
680,23,-1.118386932373047,0,0,failed,0.506444656987029
681,10,-0.4046818847656251,0,0,failed,0.505938212330042
682,32,-1.6527363281250003,0,0,failed,0.505432274117712
683,20,-20.797640899658205,0,0,failed,0.5049268418435943
684,24,-21.02008837890625,0,0,failed,0.5044219150017507
685,12,-0.48164068603515625,0,0,failed,0.5039174930867489
686,11,-0.626491912841797,0,0,failed,0.5034135755936622
687,11,-0.5167916870117188,0,0,failed,0.5029101620180685
688,21,-1.0787744140625,0,0,failed,0.5024072518560504
689,11,-0.6146927490234375,0,0,failed,0.5019048446041944
690,26,-1.2848690490722658,0,0,failed,0.5014029397595902
691,24,-1.4192489929199221,0,0,failed,0.5009015368198305
692,13,-0.5320623168945313,0,0,failed,0.5004006352830107
693,37,28.270465606689452,10,0,one_apple,0.4999002346477277
694,15,9.485126159667969,10,0,one_apple,0.49940033441307996
695,14,29.365384582519525,10,0,one_apple,0.49890093407866687
696,39,8.308610382080076,10,0,one_apple,0.4984020331445882
697,9,-20.383603576660157,0,0,failed,0.4979036311114436
698,34,-1.860824584960938,0,0,failed,0.4974057274803321
699,16,-0.8006732788085936,0,0,failed,0.49690832175285177
700,29,-1.507072143554688,0,0,failed,0.4964114134310989
701,6,-20.247595520019534,0,0,failed,0.4959150020176678
702,10,-20.419008789062502,0,0,failed,0.49541908701565013
703,13,-0.5574978942871095,0,0,failed,0.49492366792863446
704,21,-1.2543946533203127,0,0,failed,0.4944287442607058
705,12,-0.4917060546875,0,0,failed,0.4939343155164451
706,11,-0.43175167846679696,0,0,failed,0.4934403812009287
707,18,-20.730926239013673,0,0,failed,0.4929469408197278
708,21,-0.85572265625,0,0,failed,0.49245399387890804
709,9,-20.277163482666015,0,0,failed,0.4919615398850291
710,7,-20.247595520019534,0,0,failed,0.4914695783451441
711,17,-0.9715855712890625,0,0,failed,0.4909781087667989
712,18,29.56853588867187,10,0,one_apple,0.4904871306580321
713,4,-0.0975955200195313,0,0,failed,0.4899966435273741
714,30,28.565473876953114,10,0,one_apple,0.4895066468838467
715,8,-0.39759552001953125,0,0,failed,0.48901714023696286
716,27,8.573759399414058,10,0,one_apple,0.4885281230967259
717,20,-20.97191290283203,0,0,failed,0.48803959497362914
718,27,29.036934082031244,10,0,one_apple,0.4875515553786555
719,15,-0.5658751373291017,10,0,one_apple,0.48706400382327686
720,12,-20.56189343261719,0,0,failed,0.4865769398194536
721,10,-20.46872787475586,0,0,failed,0.48609036287963414
722,19,-0.8444741821289065,0,0,failed,0.48560427251675453
723,11,-0.3676812744140626,0,0,failed,0.48511866824423777
724,22,28.828484924316403,10,0,one_apple,0.4846335495759935
725,8,-0.2104686279296876,0,0,failed,0.4841489160264175
726,25,8.92963214111328,10,0,one_apple,0.4836647671103911
727,8,-0.17507666015625012,10,0,one_apple,0.4831811023432807
728,15,9.313038391113277,10,0,one_apple,0.4826979212409374
729,9,-20.480975036621096,0,0,failed,0.48221522331969646
730,12,-0.61685791015625,0,0,failed,0.48173300809637676
731,14,-0.6518016357421875,0,0,failed,0.48125127508828036
732,11,-0.45464382934570313,0,0,failed,0.48077002381319206
733,8,-0.2104686279296876,10,0,one_apple,0.48028925378937887
734,17,29.420336700439453,10,0,one_apple,0.47980896453558947
735,19,-1.0068589782714845,0,0,failed,0.4793291555710539
736,9,-0.39759552001953125,0,0,failed,0.47884982641548285
737,8,-0.2783484497070313,0,0,failed,0.47837097658906735
738,11,-0.5870374755859374,0,0,failed,0.47789260561247826
739,21,-0.8679858398437501,0,0,failed,0.4774147130068658
740,28,-1.2857118835449222,0,0,failed,0.4769372982938589
741,22,8.867527099609372,10,0,one_apple,0.47646036099556505
742,8,-20.39153332519531,0,0,failed,0.47598390063456947
743,17,-0.7368941650390626,0,0,failed,0.4755079167339349
744,26,29.330296066284177,20,1,complete,0.47503240881720094
745,19,9.251196777343749,10,0,one_apple,0.47455737640838375
746,10,-0.4779061889648438,0,0,failed,0.47408281903197536
747,25,28.96165023803711,10,0,one_apple,0.47360873621294336
748,18,-20.887714660644534,0,0,failed,0.4731351274767304
749,49,7.340237030029282,10,0,one_apple,0.4726619923492537
750,36,8.215899749755852,10,0,one_apple,0.47218933035690447
751,14,29.44989105224609,10,0,one_apple,0.47171714102654755
752,10,-20.407296783447265,0,0,failed,0.471245423885521
753,10,29.66555236816406,10,0,one_apple,0.47077417846163544
754,26,-21.216644989013673,0,0,failed,0.4703034042831738
755,15,29.483787200927733,10,0,one_apple,0.46983310087889063
756,14,-20.53269223022461,0,0,failed,0.46936326777801174
757,17,-20.82266412353516,0,0,failed,0.4688939045102337
758,9,-20.493313598632813,0,0,failed,0.4684250106057235
759,13,-0.6540100097656251,0,0,failed,0.46795658559511777
760,16,29.380745056152346,10,0,one_apple,0.46748862900952265
761,10,-0.42295881652832035,0,0,failed,0.4670211403805131
762,22,29.153904083251952,10,0,one_apple,0.4665541192401326
763,12,-0.4273309326171875,0,0,failed,0.4660875651208925
764,10,-0.4975955200195312,0,0,failed,0.4656214775557716
765,15,9.208000549316402,10,0,one_apple,0.46515585607821586
766,28,-1.2626769409179688,0,0,failed,0.46469070022213765
767,31,-1.3358280029296878,0,0,failed,0.4642260095219155
768,22,9.253254272460932,10,0,one_apple,0.4637617835123936
769,29,28.754687927246092,10,0,one_apple,0.46329802172888124
770,33,8.66166477966308,10,0,one_apple,0.46283472370715234
771,35,28.534824707031248,10,0,one_apple,0.46237188898344517
772,9,-0.31098126220703126,0,0,failed,0.4619095170944617
773,6,-20.252752746582033,0,0,failed,0.46144760757736725
774,28,28.883769897460937,10,0,one_apple,0.46098615996978987
775,26,29.050591491699212,10,0,one_apple,0.46052517380982005
776,19,-0.8550025329589843,0,0,failed,0.4600646486360102
777,19,29.270756011962888,10,0,one_apple,0.4596045839873742
778,15,9.292978179931637,10,0,one_apple,0.45914497940338683
779,11,-20.48988052368164,0,0,failed,0.4586858344239834
780,29,28.839897827148434,10,0,one_apple,0.45822714858955943
781,8,-20.28213690185547,0,0,failed,0.45776892144096987
782,10,-0.4467444458007813,0,0,failed,0.4573111525195289
783,9,-20.34759552001953,0,0,failed,0.4568538413670094
784,15,29.545914642333983,10,0,one_apple,0.4563969875256424
785,12,-0.5412375488281252,0,0,failed,0.45594059053811675
786,13,9.37136193847656,10,0,one_apple,0.45548464994757865
787,9,-20.42507666015625,0,0,failed,0.45502916529763104
788,8,-20.243410919189454,0,0,failed,0.45457413613233344
789,23,9.1055119934082,10,0,one_apple,0.4541195619962011
790,5,-0.0975955200195313,0,0,failed,0.4536654424342049
791,12,-0.5635184020996094,0,0,failed,0.45321177699177073
792,13,9.415552490234372,10,0,one_apple,0.452758565214779
793,33,28.263375335693354,10,0,one_apple,0.4523058066495642
794,7,-20.247595520019534,0,0,failed,0.45185350084291465
795,20,-0.8560020751953126,0,0,failed,0.4514016473420717
796,41,28.320270477294915,10,0,one_apple,0.45095024569472963
797,20,-0.9984032287597655,0,0,failed,0.4504992954490349
798,19,-0.8644703979492188,0,0,failed,0.45004879615358584
799,8,-0.35810290527343763,0,0,failed,0.44959874735743227
800,19,-0.9137276916503907,0,0,failed,0.4491491486100748
801,42,-2.0378558044433603,0,0,failed,0.44869999946146477
802,10,-0.3965418090820313,0,0,failed,0.4482512994620033
803,7,-0.1975955200195313,0,0,failed,0.4478030481625413
804,12,9.607899261474609,10,0,one_apple,0.44735524511437874
805,8,-0.09986505126953131,0,0,failed,0.4469078898692644
806,21,-1.1585228271484376,0,0,failed,0.4464609819793951
807,8,-20.40669512939453,0,0,failed,0.44601452099741573
808,45,7.543502471923823,10,0,one_apple,0.4455685064764183
809,9,-0.40198284912109383,0,0,failed,0.4451229379699419
810,10,9.509806579589839,10,0,one_apple,0.44467781503197196
811,17,-0.8438588256835937,0,0,failed,0.44423313721693997
812,46,-2.4967371215820324,0,0,failed,0.44378890407972305
813,9,-0.584205322265625,0,0,failed,0.44334511517564335
814,33,28.54789981079101,10,0,one_apple,0.4429017700604677
815,20,-0.8672520751953126,0,0,failed,0.44245886829040726
816,25,-21.217819091796876,0,0,failed,0.44201640942211684
817,5,-0.0975955200195313,0,0,failed,0.44157439301269474
818,8,-0.20509118652343755,0,0,failed,0.44113281861968207
819,25,28.975580261230462,10,0,one_apple,0.4406916858010624
820,26,8.675951965332022,10,0,one_apple,0.4402509941152613
821,10,-0.3409009094238282,0,0,failed,0.43981074312114604
822,9,-0.36419134521484375,0,0,failed,0.4393709323780249
823,23,29.083020019531247,10,0,one_apple,0.4389315614456469
824,33,28.956732452392576,20,1,complete,0.43849262988420123
825,22,-1.0049132080078125,0,0,failed,0.438054137254317
826,16,-0.5997740783691408,10,0,one_apple,0.4376160831170627
827,44,-22.194154220581055,0,0,failed,0.43717846703394564
828,22,-1.1024436645507814,0,0,failed,0.4367412885669117
829,20,-21.062755859375002,0,0,failed,0.4363045472783448
830,6,-20.26046862792969,0,0,failed,0.43586824273106645
831,25,28.893882019042955,10,0,one_apple,0.4354323744883354
832,19,-21.038063903808595,0,0,failed,0.43499694211384704
833,9,-0.3136226196289063,0,0,failed,0.4345619451717332
834,10,-20.489291931152344,0,0,failed,0.43412738322656147
835,21,-21.045460845947268,0,0,failed,0.4336932558433349
836,14,29.20483361816406,10,0,one_apple,0.43325956258749154
837,36,-1.9809006958007815,0,0,failed,0.43282630302490405
838,7,-20.1955126953125,0,0,failed,0.43239347672187917
839,52,7.327051818847643,10,0,one_apple,0.4319610832451573
840,12,-20.587182739257813,0,0,failed,0.43152912216191214
841,14,-20.584594146728517,0,0,failed,0.4310975930397502
842,22,-21.03268637084961,0,0,failed,0.43066649544671043
843,9,-20.466746154785156,0,0,failed,0.4302358289512637
844,12,-0.4177935180664064,0,0,failed,0.4298055931223125
845,11,-0.4580567016601562,0,0,failed,0.42937578752919014
846,23,-1.2522683410644533,0,0,failed,0.4289464117416609
847,21,-1.0233221740722653,0,0,failed,0.42851746532991924
848,10,-0.49516790771484387,0,0,failed,0.42808894786458934
849,12,-0.4659656372070312,0,0,failed,0.42766085891672473
850,22,-1.0474407348632813,0,0,failed,0.427233198057808
851,51,-2.577078063964845,0,0,failed,0.4268059648597502
852,38,27.88163122558592,10,0,one_apple,0.4263791588948904
853,13,29.278767272949214,10,0,one_apple,0.42595277973599555
854,19,-0.8241700439453127,0,0,failed,0.42552682695625954
855,20,-0.8116140136718751,0,0,failed,0.4251013001293033
856,13,9.524239807128904,10,0,one_apple,0.424676198829174
857,13,29.610806747436524,10,0,one_apple,0.4242515226303448
858,17,29.34314451599121,10,0,one_apple,0.42382727110771445
859,10,-0.5675433349609376,0,0,failed,0.4234034438366067
860,25,28.743122421264648,10,0,one_apple,0.4229800403927701
861,13,-0.7445765991210938,0,0,failed,0.42255706035237733
862,12,-0.5231550903320313,0,0,failed,0.42213450329202495
863,33,28.535131683349597,10,0,one_apple,0.4217123687887329
864,28,-1.418788055419922,0,0,failed,0.4212906564199442
865,27,-1.0273391113281252,0,0,failed,0.42086936576352424
866,18,-0.8440612487792969,0,0,failed,0.4204484963977607
867,13,9.406569488525388,10,0,one_apple,0.42002804790136294
868,17,-0.5528941345214844,0,0,failed,0.4196080198534616
869,31,28.941703735351563,10,0,one_apple,0.4191884118336081
870,20,-0.8961646118164063,0,0,failed,0.41876922342177453
871,17,-21.07108038330078,0,0,failed,0.41835045419835276
872,24,-21.135423278808595,0,0,failed,0.4179321037441544
873,13,29.206374328613276,10,0,one_apple,0.41751417164041027
874,14,-0.6836136474609376,0,0,failed,0.41709665746876984
875,13,-0.5463446655273438,0,0,failed,0.4166795608113011
876,16,-0.776268768310547,0,0,failed,0.41626288125048977
877,10,-0.48656829833984383,0,0,failed,0.41584661836923925
878,31,-1.2531348876953128,0,0,failed,0.41543077175087
879,39,28.57545779418945,10,0,one_apple,0.41501534097911913
880,16,-0.5259218139648437,0,0,failed,0.41460032563814003
881,21,-20.949711853027345,0,0,failed,0.4141857253125019
882,39,-2.206527709960938,0,0,failed,0.41377153958718943
883,39,27.56175677490234,10,0,one_apple,0.4133577680476022
884,16,29.30674398803711,10,0,one_apple,0.4129444102795546
885,24,-0.8705020751953128,0,0,failed,0.412531465869275
886,17,-20.90930355834961,0,0,failed,0.41211893440340575
887,20,-1.1100361938476566,0,0,failed,0.41170681546900234
888,27,-21.49319891357422,0,0,failed,0.41129510865353336
889,12,-0.411087646484375,0,0,failed,0.41088381354487985
890,24,8.602863891601562,10,0,one_apple,0.410472929731335
891,12,-20.434047424316407,0,0,failed,0.41006245680160364
892,26,-1.0830963134765625,0,0,failed,0.40965239434480205
893,28,-1.2752552185058597,0,0,failed,0.40924274195045723
894,9,-0.3854549560546876,0,0,failed,0.40883349920850676
895,43,27.977336578369137,10,0,one_apple,0.40842466570929825
896,6,-0.0975955200195313,0,0,failed,0.40801624104358897
897,78,26.076069580078105,10,0,one_apple,0.4076082248025454
898,9,29.757593505859372,10,0,one_apple,0.4072006165777428
899,39,-1.5267417602539066,0,0,failed,0.4067934159611651
900,39,-21.95069000244141,0,0,failed,0.4063866225452039
901,9,-20.46046862792969,0,0,failed,0.4059802359226587
902,10,-20.409945449829102,0,0,failed,0.40557425568673605
903,14,-0.5861785888671877,0,0,failed,0.40516868143104934
904,15,9.513821960449217,10,0,one_apple,0.4047635127496183
905,11,-0.6469822387695312,0,0,failed,0.4043587492368687
906,15,-0.6854661865234375,0,0,failed,0.4039543904876318
907,21,29.227150634765625,10,0,one_apple,0.4035504360971442
908,15,29.69887301635742,10,0,one_apple,0.40314688566104706
909,15,-0.7873757019042971,0,0,failed,0.402743738775386
910,19,29.12375598144531,10,0,one_apple,0.4023409950366106
911,15,9.108783325195311,10,0,one_apple,0.401938654041574
912,27,8.896427734374996,10,0,one_apple,0.4015367153875324
913,24,-0.9934685058593751,0,0,failed,0.4011351786721449
914,8,-20.56509020996094,0,0,failed,0.40073404349347275
915,37,-1.5300159606933599,0,0,failed,0.40033330944997925
916,16,9.131814880371092,10,0,one_apple,0.39993297614052925
917,29,28.84858393859863,10,0,one_apple,0.3995330431643887
918,36,-1.8177037963867189,0,0,failed,0.39913351012122433
919,15,29.330336959838863,10,0,one_apple,0.3987343766111031
920,11,-0.4370119628906251,0,0,failed,0.398335642234492
921,22,29.179350402832025,10,0,one_apple,0.3979373065922575
922,14,29.289531372070304,10,0,one_apple,0.39753936928566525
923,33,-1.485530456542969,0,0,failed,0.3971418299163796
924,31,-1.4495850524902347,0,0,failed,0.3967446880864632
925,16,9.337529296875,10,0,one_apple,0.3963479433983767
926,15,29.31381359863281,10,0,one_apple,0.3959515954549783
927,12,-0.4194866333007813,0,0,failed,0.39555564385952335
928,17,9.25117381286621,10,0,one_apple,0.39516008821566384
929,8,29.68953137207031,10,0,one_apple,0.3947649281274482
930,38,-1.9477498779296882,0,0,failed,0.3943701631993207
931,16,9.260270690917967,10,0,one_apple,0.3939757930361214
932,29,28.60741580200195,10,0,one_apple,0.3935818172430853
933,12,9.487602783203123,10,0,one_apple,0.3931882354258422
934,10,-20.522895965576172,0,0,failed,0.39279504719041636
935,16,29.05799340820312,10,0,one_apple,0.39240225214322594
936,15,9.330512725830076,10,0,one_apple,0.39200984989108273
937,27,8.732531997680663,10,0,one_apple,0.39161784004119166
938,19,-20.977009826660158,0,0,failed,0.39122622220115044
939,37,28.329214660644524,10,0,one_apple,0.3908349959789493
940,23,29.06113696289062,10,0,one_apple,0.3904441609829703
941,18,9.37576440429687,10,0,one_apple,0.3900537168219873
942,24,29.08342346191406,10,0,one_apple,0.3896636631051653
943,10,-0.31111785888671883,0,0,failed,0.38927399944206015
