episode,steps,total_reward,score,success,epsilon
231,17,-0.8000000000000002,0,0,0.49955299836509925
232,216,-30.80000000000002,0,0,0.49805433937000393
233,48,27.649999999999995,10,0,0.4965601763518939
234,45,-22.25,0,0,0.49507049582283824
235,500,4.999999999999717,10,0,0.49358528433536975
236,244,-32.20000000000004,0,0,0.49210452848236363
237,231,-1.5500000000001464,10,0,0.49062821489691655
238,237,-1.850000000000101,10,0,0.4891563302522258
239,74,6.299999999999976,10,0,0.48768886126146915
240,500,-25.00000000000022,0,0,0.48622579467768473
241,112,4.399999999999988,10,0,0.4847671172936517
242,34,-21.700000000000003,0,0,0.4833128159417707
243,16,-20.8,0,0,0.4818628774939454
244,20,-21.0,0,0,0.48041728886146357
245,14,9.299999999999999,10,0,0.4789760369948792
246,90,-24.499999999999993,0,0,0.47753910888389456
247,114,4.299999999999933,10,0,0.4761064915572429
248,155,2.249999999999904,10,0,0.4746781720825711
249,151,2.449999999999921,10,0,0.4732541375663234
250,24,-21.200000000000003,0,0,0.4718343751536244
251,53,7.3500000000000005,10,0,0.47041887202816357
252,67,-23.349999999999998,0,0,0.4690076154120791
253,66,6.699999999999964,10,0,0.46760059256584285
254,279,-3.9500000000001663,10,0,0.4661977907881453
255,418,-10.900000000000247,10,0,0.4647991974157809
256,86,5.699999999999953,10,0,0.46340479982353355
257,500,4.999999999999713,10,0,0.46201458542406293
258,53,27.4,10,0,0.4606285416677907
259,500,-25.00000000000022,0,0,0.45924665604278736
260,199,0.04999999999987281,10,0,0.457868916074659
261,21,-21.05,0,0,0.45649530932643506
262,20,-21.0,0,0,0.45512582339845575
263,96,5.200000000000003,10,0,0.45376044592826037
264,262,-3.1000000000001684,10,0,0.4523991645904756
265,177,1.1499999999998884,10,0,0.45104196709670413
266,34,8.299999999999999,10,0,0.449688841195414
267,5,-20.25,0,0,0.4483397746718278
268,500,-25.00000000000022,0,0,0.4469947553478123
269,93,5.349999999999962,10,0,0.44565377108176885
270,500,-25.00000000000022,0,0,0.44431680976852356
271,41,-22.05,0,0,0.44298385933921797
272,7,-20.35,0,0,0.4416549077612003
273,150,2.4999999999999254,10,0,0.4403299430379167
274,29,8.549999999999994,10,0,0.43900895320880295
275,95,5.249999999999979,10,0,0.43769192634917653
276,304,-5.200000000000159,10,0,0.436378850570129
277,101,4.949999999999964,10,0,0.4350697140184186
278,269,-3.450000000000106,10,0,0.43376450487636337
279,32,8.399999999999999,10,0,0.43246321136173427
280,28,8.599999999999998,10,0,0.43116582172764906
281,68,-23.4,0,0,0.42987232426246613
282,30,28.549999999999997,10,0,0.42858270728967873
283,23,-21.150000000000002,0,0,0.4272969591678097
284,86,5.699999999999971,10,0,0.4260150682903063
285,49,7.549999999999997,10,0,0.4247370230854354
286,277,-13.800000000000061,0,0,0.4234628120161791
287,58,7.0999999999999694,10,0,0.42219242358013054
288,425,-11.25000000000026,10,0,0.4209258463093902
289,53,7.3500000000000005,10,0,0.419663068770462
290,96,25.250000000000004,10,0,0.4184040795641506
291,39,8.049999999999997,10,0,0.41714886732545814
292,68,6.599999999999966,10,0,0.41589742072348174
293,40,-22.0,0,0,0.4146497284613113
294,437,-11.8500000000003,10,0,0.41340577927592737
295,74,6.299999999999958,10,0,0.41216556193809956
296,217,-0.8500000000001258,10,0,0.41092906525228523
297,86,-24.299999999999994,0,0,0.40969627805652836
298,243,-2.1500000000001585,10,0,0.40846718922235875
299,179,1.049999999999887,10,0,0.40724178765469166
300,258,-32.90000000000005,0,0,0.4060200622917276
301,39,-21.950000000000003,0,0,0.4048020021048524
302,5,-20.25,0,0,0.40358759609853784
303,456,-12.800000000000175,10,0,0.4023768333102422
304,500,4.999999999999749,10,0,0.4011697028103115
305,500,4.999999999999724,10,0,0.3999661937018806
306,37,8.149999999999999,10,0,0.39876629512077494
307,377,-8.850000000000254,10,0,0.3975699962354126
308,51,7.449999999999999,10,0,0.3963772862467064
309,19,-20.95,0,0,0.39518815438796623
310,58,-22.9,0,0,0.3940025899248023
311,417,-10.850000000000282,10,0,0.3928205821550279
312,145,2.7499999999999147,10,0,0.39164212040856283
313,64,6.799999999999969,10,0,0.39046719404733715
314,42,-22.1,0,0,0.38929579246519513
315,351,-7.5500000000002,10,0,0.38812790508779954
316,63,6.849999999999973,10,0,0.38696352137253615
317,152,2.399999999999917,10,0,0.38580263080841853
318,345,-37.250000000000114,0,0,0.3846452229159933
319,415,-40.750000000000156,0,0,0.3834912872472453
320,87,5.649999999999956,10,0,0.3823408133855036
321,130,3.499999999999943,10,0,0.38119379094534706
322,32,8.399999999999999,10,0,0.380050209572511
323,482,-14.100000000000291,10,0,0.3789100589437935
324,68,6.5999999999999694,10,0,0.3777733287669621
325,78,6.100000000000005,10,0,0.37664000878066123
326,33,28.4,10,0,0.37551008875431924
327,286,-34.30000000000007,0,0,0.37438355848805627
328,215,19.299999999999947,10,0,0.3732604078125921
329,275,-3.7500000000000604,10,0,0.37214062658915437
330,34,-1.6500000000000008,10,0,0.3710242047093869
331,244,-2.200000000000145,10,0,0.3699111320952587
332,500,4.999999999999727,10,0,0.36880139869897294
333,500,4.999999999999727,10,0,0.367694994502876
334,32,8.399999999999999,10,0,0.3665919095193674
335,132,3.3999999999999204,10,0,0.36549213379080925
336,397,10.199999999999733,10,0,0.3643956573894368
337,21,-21.05,0,0,0.3633024704172685
338,500,4.999999999999713,10,0,0.3622125630060167
339,355,-7.750000000000227,10,0,0.3611259253169986
340,6,-20.3,0,0,0.3600425475410476
341,436,-41.800000000000175,0,0,0.3589624198984244
342,46,7.699999999999996,10,0,0.35788553263872913
343,220,-1.0000000000001457,10,0,0.35681187604081294
344,108,4.599999999999948,10,0,0.3557414404126905
345,34,-21.700000000000003,0,0,0.35467421609145244
346,500,4.999999999999713,10,0,0.35361019344317807
347,397,-9.850000000000268,10,0,0.35254936286284855
348,36,8.199999999999989,10,0,0.35149171477426
349,22,-21.1,0,0,0.3504372396299372
350,155,22.29999999999992,10,0,0.3493859279110474
351,25,8.749999999999996,10,0,0.34833777012731426
352,154,2.299999999999905,10,0,0.34729275681693234
353,128,3.599999999999927,10,0,0.3462508785464815
354,500,4.999999999999713,10,0,0.34521212591084205
355,251,-2.5500000000001677,10,0,0.34417648953310953
356,70,6.499999999999979,10,0,0.3431439600645102
357,257,-2.8500000000001577,10,0,0.34211452818431665
358,29,8.549999999999997,10,0,0.3410881845997637
359,6,-20.3,0,0,0.3400649200459644
360,111,-25.54999999999999,0,0,0.3390447252858265
361,500,4.999999999999749,10,0,0.33802759110996905
362,32,8.399999999999995,10,0,0.3370135083366391
363,98,5.09999999999998,10,0,0.3360024678116292
364,29,8.549999999999999,10,0,0.3349944604081943
365,51,7.449999999999978,10,0,0.33398947702696974
366,108,4.599999999999952,10,0,0.3329875085958888
367,64,6.799999999999965,10,0,0.33198854607010114
368,64,6.799999999999969,10,0,0.33099258043189084
369,26,8.699999999999996,10,0,0.32999960269059514
370,60,-23.0,0,0,0.32900960388252337
371,409,-40.45000000000016,0,0,0.3280225750708758
372,63,6.849999999999973,10,0,0.32703850734566314
373,27,8.649999999999995,10,0,0.32605739182362614
374,500,4.999999999999713,10,0,0.3250792196481553
375,500,4.999999999999727,10,0,0.3241039819892108
376,352,-7.6000000000002395,10,0,0.32313167004324317
377,16,9.2,10,0,0.32216227503311345
378,45,27.799999999999983,10,0,0.3211957882080141
379,199,0.04999999999987281,10,0,0.32023220084339005
380,112,4.399999999999938,10,0,0.31927150424085987
381,84,5.799999999999965,10,0,0.3183136897281373
382,42,7.899999999999981,10,0,0.31735874865895286
383,41,7.9499999999999815,10,0,0.316406672412976
384,63,6.8499999999999694,10,0,0.3154574523957371
385,61,6.949999999999985,10,0,0.3145110800385499
386,61,6.949999999999974,10,0,0.31356754679843424
387,41,7.949999999999985,10,0,0.31262684415803893
388,8,-20.400000000000002,0,0,0.3116889636255648
389,59,7.049999999999994,10,0,0.3107538967346881
390,62,6.899999999999984,10,0,0.30982163504448407
391,37,8.149999999999984,10,0,0.3088921701393506
392,60,6.999999999999986,10,0,0.30796549362893255
393,500,4.999999999999727,10,0,0.30704159714804574
394,200,-1.2789769243681803e-13,10,0,0.3061204723566016
395,188,0.5999999999998806,10,0,0.3052021109395318
396,6,-20.3,0,0,0.3042865046067132
397,153,2.3499999999999055,10,0,0.30337364509289305
398,500,-25.00000000000022,0,0,0.30246352415761435
399,56,7.199999999999989,10,0,0.3015561335851415
400,500,4.99999999999971,10,0,0.30065146518438607
401,500,4.99999999999971,10,0,0.2997495107888329
402,259,-32.950000000000045,0,0,0.2988502622564664
403,500,4.999999999999713,10,0,0.29795371146969696
404,47,7.649999999999999,10,0,0.29705985033528787
405,110,4.4999999999999325,10,0,0.296168670784282
406,217,-0.85000000000014,10,0,0.29528016477192914
407,500,4.999999999999727,10,0,0.29439432427761336
408,500,4.999999999999713,10,0,0.2935111413047805
409,500,4.999999999999727,10,0,0.29263060788086614
410,353,-7.650000000000233,10,0,0.2917527160572235
411,130,3.499999999999922,10,0,0.29087745790905184
412,488,-14.400000000000293,10,0,0.2900048255353247
413,149,2.5499999999999083,10,0,0.28913481105871874
414,481,-14.050000000000292,10,0,0.28826740662554257
415,479,-13.950000000000294,10,0,0.28740260440566595
416,55,7.250000000000001,10,0,0.28654039659244895
417,194,0.29999999999987637,10,0,0.2856807754026716
418,65,6.749999999999972,10,0,0.2848237330764636
419,7,-0.3,0,0,0.2839692618772342
420,133,3.3499999999999233,10,0,0.2831173540916025
421,256,-2.800000000000164,10,0,0.28226800202932767
422,85,5.749999999999957,10,0,0.28142119802323967
423,83,5.849999999999955,10,0,0.28057693442917
424,40,-22.0,0,0,0.27973520362588244
425,5,-20.25,0,0,0.2788959980150048
426,110,4.4999999999999325,10,0,0.2780593100209598
427,155,2.2499999999999147,10,0,0.2772251320908969
428,103,4.849999999999955,10,0,0.2763934566946242
429,231,-1.5500000000001144,10,0,0.2755642763245403
430,105,4.749999999999936,10,0,0.27473758349556665
431,311,-5.550000000000193,10,0,0.27391337074507993
432,195,0.2499999999998721,10,0,0.2730916306328447
433,269,-3.4500000000001663,10,0,0.27227235574094616
434,32,8.399999999999991,10,0,0.2714555386737233
435,500,-25.00000000000022,0,0,0.2706411720577021
436,500,4.999999999999713,10,0,0.269829248541529
437,272,-3.6000000000001826,10,0,0.2690197607959044
438,242,-2.1000000000001577,10,0,0.26821270151351667
439,33,8.349999999999987,10,0,0.2674080634089761
440,65,6.749999999999968,10,0,0.2666058392187492
441,40,-22.0,0,0,0.26580602170109296
442,301,-5.0500000000002,10,0,0.26500860363598966
443,215,-0.7500000000001386,10,0,0.2642135778250817
444,117,4.149999999999931,10,0,0.26342093709160647
445,478,-13.900000000000292,10,0,0.26263067428033166
446,7,-20.35,0,0,0.26184278225749064
447,332,123.39999999999979,20,1,0.26105725391071816
448,87,-24.349999999999994,0,0,0.260274082148986
449,462,-43.10000000000019,0,0,0.2594932599025391
450,307,-5.3500000000002,10,0,0.25871478012283144
451,97,5.149999999999984,10,0,0.25793863578246295
452,15,9.25,10,0,0.2571648198751156
453,17,9.149999999999999,10,0,0.25639332541549026
454,25,8.749999999999998,10,0,0.2556241454392438
455,31,28.499999999999993,10,0,0.25485727300292604
456,10,29.55,10,0,0.25409270118391725
457,31,8.449999999999982,10,0,0.2533304230803655
458,40,28.04999999999998,10,0,0.25257043181112443
459,18,9.099999999999994,10,0,0.25181272051569104
460,18,9.099999999999998,10,0,0.251057282354144
461,15,9.25,10,0,0.25030411050708157
462,10,-0.44999999999999996,0,0,0.24955319817556032
463,17,9.149999999999995,10,0,0.24880453858103363
464,15,29.299999999999997,10,0,0.24805812496529053
465,16,-0.7500000000000001,0,0,0.24731395059039465
466,10,-0.44999999999999996,0,0,0.24657200873862348
467,10,-0.44999999999999996,0,0,0.2458322927124076
468,14,9.299999999999994,10,0,0.24509479583427038
469,13,-0.6,0,0,0.24435951144676757
470,13,29.4,10,0,0.24362643291242728
471,14,9.299999999999997,10,0,0.24289555361369
472,30,28.549999999999986,10,0,0.24216686695284892
473,13,9.349999999999998,10,0,0.24144036635199037
474,19,-20.95,0,0,0.24071604525293439
475,17,9.149999999999999,10,0,0.2399938971171756
476,23,8.849999999999998,10,0,0.23927391542582405
477,10,-0.44999999999999996,0,0,0.23855609367954658
478,15,9.25,10,0,0.23784042539850794
479,23,8.849999999999994,10,0,0.2371269041223124
480,24,8.799999999999997,10,0,0.23641552340994548
481,8,-20.400000000000002,0,0,0.23570627683971565
482,23,-1.1000000000000003,10,0,0.2349991580091965
483,14,9.299999999999997,10,0,0.2342941605351689
484,24,8.79999999999999,10,0,0.23359127805356342
485,10,29.55,10,0,0.23289050421940272
486,13,9.349999999999998,10,0,0.2321918327067445
487,46,-2.25,0,0,0.23149525720862427
488,11,9.45,10,0,0.2308007714369984
489,25,28.799999999999997,10,0,0.2301083691226874
490,37,28.19999999999998,10,0,0.22941804401531934
491,19,-0.9000000000000002,0,0,0.2287297898832734
492,10,29.549999999999997,10,0,0.22804360051362357
493,12,-0.5499999999999999,0,0,0.2273594697120827
494,13,29.4,10,0,0.22667739130294645
495,15,29.3,10,0,0.22599735912903762
496,14,29.349999999999994,10,0,0.2253193670516505
497,12,9.399999999999999,10,0,0.22464340895049556
498,19,9.049999999999997,10,0,0.22396947872364406
499,10,29.55,10,0,0.22329757028747313
500,31,8.449999999999982,10,0,0.2226276775766107
501,24,8.799999999999997,10,0,0.22195979454388087
502,14,9.299999999999999,10,0,0.22129391516024924
503,15,9.25,10,0,0.2206300334147685
504,20,-21.0,0,0,0.2199681433145242
505,10,29.549999999999997,10,0,0.21930823888458062
506,12,-0.5499999999999999,0,0,0.21865031416792688
507,15,29.3,10,0,0.2179943632254231
508,24,8.799999999999986,10,0,0.21734038013574683
509,20,8.99999999999999,10,0,0.21668835899533959
510,6,-20.3,0,0,0.21603829391835358
511,13,9.35,10,0,0.21539017903659852
512,14,-0.65,10,0,0.21474400849948871
513,23,8.849999999999998,10,0,0.21409977647399026
514,14,-0.65,10,0,0.21345747714456828
515,15,-20.75,0,0,0.21281710471313459
516,13,29.4,10,0,0.2121786533989952
517,12,9.399999999999995,10,0,0.2115421174387982
518,14,9.299999999999997,10,0,0.2109074910864818
519,12,-20.6,0,0,0.21027476861322236
520,10,-0.44999999999999996,0,0,0.2096439443073827
521,20,8.999999999999996,10,0,0.20901501247446055
522,17,-20.85,0,0,0.20838796743703716
523,14,-0.65,10,0,0.20776280353472606
524,11,-0.49999999999999994,0,0,0.20713951512412188
525,17,9.149999999999999,10,0,0.2065180965787495
526,19,9.049999999999994,10,0,0.20589854228901325
527,36,28.24999999999999,20,1,0.20528084666214622
528,17,29.2,10,0,0.20466500412215977
529,16,9.2,10,0,0.2040510091097933
530,27,8.649999999999999,10,0,0.2034388560824639
531,15,-0.7000000000000001,10,0,0.2028285395142165
532,11,-20.55,0,0,0.20222005389567385
533,13,9.349999999999998,10,0,0.20161339373398682
534,11,-20.55,0,0,0.20100855355278485
535,17,29.2,10,0,0.20040552789212648
536,15,9.25,10,0,0.1998043113084501
537,8,-20.400000000000002,0,0,0.19920489837452476
538,31,28.499999999999996,10,0,0.1986072836794012
539,11,-20.55,0,0,0.198011461828363
540,20,9.0,10,0,0.1974174274428779
541,21,8.949999999999996,10,0,0.19682517516054926
542,19,29.09999999999999,10,0,0.19623469963506762
543,23,8.849999999999998,10,0,0.1956459955361624
544,38,28.149999999999988,10,0,0.1950590575495539
545,12,9.399999999999999,10,0,0.19447388037690524
546,66,26.74999999999997,10,0,0.19389045873577454
547,17,9.149999999999999,10,0,0.19330878735956722
548,44,-2.1500000000000004,0,0,0.1927288609974885
549,26,-1.2500000000000004,0,0,0.19215067441449604
550,9,-20.45,0,0,0.19157422239125255
551,15,9.25,10,0,0.1909994997240788
552,8,-20.400000000000002,0,0,0.19042650122490654
553,7,-20.35,0,0,0.18985522172123181
554,41,27.99999999999999,10,0,0.18928565605606812
555,15,-0.7000000000000001,10,0,0.1887177990878999
556,14,29.349999999999998,10,0,0.1881516456906362
557,17,29.199999999999996,10,0,0.18758719075356428
558,13,9.349999999999998,10,0,0.18702442918130358
559,15,-0.7000000000000001,10,0,0.18646335589375967
560,40,7.999999999999986,10,0,0.1859039658260784
561,15,-0.7000000000000001,0,0,0.18534625392860016
562,10,-0.44999999999999996,0,0,0.18479021516681435
563,12,-0.5499999999999999,0,0,0.1842358445213139
564,15,-0.7000000000000001,10,0,0.18368313698774996
565,11,29.5,10,0,0.1831320875767867
566,24,8.799999999999997,10,0,0.18258269131405633
