episode,steps,total_reward,score,success,epsilon
97,77,6.150000000000005,10,0,0.747188804859888
98,45,-22.25,0,0,0.7449472384453084
99,34,-1.6500000000000008,0,0,0.7427123967299725
100,150,2.4999999999999822,10,0,0.7404842595397826
101,129,-26.449999999999985,0,0,0.7382628067611632
102,58,27.150000000000002,10,0,0.7360480183408797
103,48,-22.4,0,0,0.7338398742858571
104,106,-25.29999999999999,0,0,0.7316383546629995
105,110,-25.49999999999999,0,0,0.7294434395990105
106,35,-1.7000000000000008,0,0,0.7272551092802134
107,32,28.45,10,0,0.7250733439523728
108,90,-24.499999999999993,0,0,0.7228981239205157
109,106,-25.29999999999999,0,0,0.7207294295487541
110,26,-21.3,0,0,0.7185672412601078
111,54,7.300000000000001,10,0,0.7164115395363275
112,67,-23.349999999999998,0,0,0.7142623049177186
113,27,-21.35,0,0,0.7121195180029655
114,21,-21.05,0,0,0.7099831594489566
115,47,-22.35,0,0,0.7078532099706097
116,40,-22.0,0,0,0.7057296503406979
117,105,-25.24999999999999,0,0,0.7036124613896758
118,109,-25.44999999999999,0,0,0.7015016240055068
119,185,0.7500000000000036,10,0,0.6993971191334902
120,17,-20.85,0,0,0.6972989277760897
121,21,-21.05,0,0,0.6952070309927615
122,8,-20.400000000000002,0,0,0.6931214098997832
123,9,-0.39999999999999997,0,0,0.6910420456700839
124,211,-30.550000000000015,0,0,0.6889689195330736
125,49,7.549999999999994,10,0,0.6869020127744744
126,61,-23.049999999999997,0,0,0.684841306736151
127,108,4.6000000000000085,10,0,0.6827867828159425
128,71,-23.549999999999997,0,0,0.6807384224674947
129,122,3.900000000000013,10,0,0.6786962072000923
130,280,-34.000000000000064,0,0,0.676660118578492
131,156,-27.799999999999983,0,0,0.6746301382227565
132,18,-0.8500000000000002,0,0,0.6726062478080883
133,77,6.14999999999997,10,0,0.6705884290646641
134,56,7.200000000000001,10,0,0.66857666377747
135,21,-1.0000000000000002,0,0,0.6665709337861376
136,52,7.399999999999988,10,0,0.6645712209847792
137,27,-21.35,0,0,0.6625775073218249
138,59,-22.95,0,0,0.6605897747998594
139,346,-17.25000000000011,0,0,0.6586080054754598
140,60,-23.0,0,0,0.6566321814590335
141,192,-29.6,0,0,0.6546622849146564
142,45,-22.25,0,0,0.6526982980599124
143,65,-23.249999999999996,0,0,0.6507402031657327
144,59,-2.8999999999999977,0,0,0.6487879825562355
145,41,-22.05,0,0,0.6468416186085668
146,66,-23.299999999999997,0,0,0.6449010937527411
147,109,4.549999999999944,10,0,0.6429663904714829
148,34,-21.700000000000003,0,0,0.6410374913000684
149,99,-24.949999999999992,0,0,0.6391143788261682
150,6,-20.3,0,0,0.6371970356896897
151,80,-23.999999999999993,0,0,0.6352854445826206
152,54,7.300000000000001,10,0,0.6333795882488727
153,6,-20.3,0,0,0.6314794494841262
154,24,-21.200000000000003,0,0,0.6295850111356738
155,54,7.300000000000001,10,0,0.6276962561022668
156,89,-24.449999999999992,0,0,0.62581316733396
157,162,21.949999999999992,10,0,0.623935727831958
158,132,-26.599999999999987,0,0,0.6220639206484622
159,61,6.949999999999989,10,0,0.6201977288865168
160,15,-20.75,0,0,0.6183371356998573
161,306,-35.30000000000008,0,0,0.6164821242927577
162,121,3.9500000000000064,10,0,0.6146326779198794
163,24,-21.200000000000003,0,0,0.6127887798861198
164,36,-1.7500000000000009,0,0,0.6109504135464614
165,50,7.499999999999979,10,0,0.609117562305822
166,43,-22.150000000000002,0,0,0.6072902096189046
167,31,8.449999999999989,10,0,0.6054683389900478
168,110,4.499999999999993,10,0,0.6036519339730777
169,76,6.199999999999996,10,0,0.6018409781711584
170,42,-22.1,0,0,0.6000354552366449
171,66,6.699999999999971,10,0,0.598235348870935
172,41,-22.05,0,0,0.5964406428243222
173,42,7.899999999999995,10,0,0.5946513208958493
174,96,5.200000000000003,10,0,0.5928673669331617
175,44,-22.200000000000003,0,0,0.5910887648323622
176,32,8.399999999999999,10,0,0.5893154985378651
177,65,-23.249999999999996,0,0,0.5875475520422515
178,110,-25.49999999999999,0,0,0.5857849093861247
179,62,6.899999999999999,10,0,0.5840275546579663
180,29,8.549999999999994,10,0,0.5822754719939924
181,37,8.149999999999999,10,0,0.5805286455780104
182,155,22.29999999999998,10,0,0.5787870596412764
183,80,5.999999999999954,10,0,0.5770506984623526
184,20,-21.0,0,0,0.5753195463669655
185,19,-20.95,0,0,0.5735935877278646
186,130,-26.499999999999986,0,0,0.571872806964681
187,204,-0.20000000000000995,10,0,0.5701571885437869
188,43,7.849999999999998,10,0,0.5684467169781556
189,39,-21.950000000000003,0,0,0.5667413768272211
190,68,-23.4,0,0,0.5650411526967395
191,345,-37.250000000000114,0,0,0.5633460292386493
192,109,-25.44999999999999,0,0,0.5616559911509333
193,193,0.34999999999999787,10,0,0.5599710231774805
194,88,-24.39999999999999,0,0,0.5582911101079481
195,44,-22.200000000000003,0,0,0.5566162367776242
196,50,-22.5,0,0,0.5549463880672914
197,166,1.700000000000017,10,0,0.5532815489030894
198,53,7.349999999999994,10,0,0.5516217042563801
199,286,-34.30000000000007,0,0,0.549966839143611
200,480,-44.000000000000206,0,0,0.5483169386261801
201,67,6.649999999999999,10,0,0.5466719878103016
202,17,-20.85,0,0,0.5450319718468707
203,154,-27.69999999999998,0,0,0.5433968759313301
204,309,-35.45000000000009,0,0,0.5417666853035361
205,26,-21.3,0,0,0.5401413852476254
206,41,-22.05,0,0,0.5385209610918825
207,29,28.599999999999998,10,0,0.5369053982086068
208,31,8.45,10,0,0.535294682013981
209,87,135.64999999999998,20,1,0.5336887979679391
210,20,-21.0,0,0,0.5320877315740353
211,139,3.049999999999933,10,0,0.5304914683793133
212,30,8.499999999999993,10,0,0.5288999939741753
213,82,-24.099999999999994,0,0,0.5273132939922528
214,62,6.899999999999988,10,0,0.525731354110276
215,82,5.899999999999984,10,0,0.5241541600479452
216,94,5.300000000000001,10,0,0.5225816975678014
217,89,5.5499999999999865,10,0,0.521013952475098
218,178,1.0999999999999446,10,0,0.5194509106176727
219,57,7.149999999999984,10,0,0.5178925578858197
220,19,-20.95,0,0,0.5163388802121622
221,67,6.64999999999997,10,0,0.5147898635715258
222,59,7.049999999999976,10,0,0.5132454939808112
223,19,9.049999999999997,10,0,0.5117057574988688
224,40,7.999999999999989,10,0,0.5101706402263723
225,90,-24.499999999999993,0,0,0.5086401283056932
226,60,7.0,10,0,0.5071142079207761
227,45,7.7499999999999964,10,0,0.5055928652970137
228,16,-20.8,0,0,0.5040760867011227
229,44,-22.200000000000003,0,0,0.5025638584410194
230,236,-31.800000000000033,0,0,0.5010561668656963
231,25,-21.25,0,0,0.49955299836509925
232,74,6.300000000000001,10,0,0.49805433937000393
233,52,7.3999999999999915,10,0,0.4965601763518939
234,88,-24.39999999999999,0,0,0.49507049582283824
235,174,-8.649999999999988,0,0,0.49358528433536975
236,198,-9.850000000000005,0,0,0.49210452848236363
237,7,-20.35,0,0,0.49062821489691655
238,102,-25.09999999999999,0,0,0.4891563302522258
239,7,-20.35,0,0,0.48768886126146915
240,20,-21.0,0,0,0.48622579467768473
241,18,-0.8500000000000002,0,0,0.4847671172936517
242,15,-20.75,0,0,0.4833128159417707
243,105,4.749999999999993,10,0,0.4818628774939454
244,35,-21.75,0,0,0.48041728886146357
245,26,-21.3,0,0,0.4789760369948792
246,25,-21.25,0,0,0.47753910888389456
247,73,6.349999999999998,10,0,0.4761064915572429
248,87,-24.349999999999994,0,0,0.4746781720825711
249,212,-0.6000000000000156,10,0,0.4732541375663234
250,34,-1.6500000000000008,0,0,0.4718343751536244
251,500,-25.00000000000022,0,0,0.47041887202816357
252,33,8.349999999999994,10,0,0.4690076154120791
253,18,-20.900000000000002,0,0,0.46760059256584285
254,240,-2.0000000000001528,10,0,0.4661977907881453
255,225,-1.2500000000000924,10,0,0.4647991974157809
256,37,8.149999999999999,10,0,0.46340479982353355
257,6,-20.3,0,0,0.46201458542406293
258,15,-20.75,0,0,0.4606285416677907
259,75,6.2500000000000036,10,0,0.45924665604278736
260,54,-22.7,0,0,0.457868916074659
261,150,-27.499999999999982,0,0,0.45649530932643506
262,52,7.399999999999999,10,0,0.45512582339845575
263,27,8.649999999999999,10,0,0.45376044592826037
264,87,-24.349999999999994,0,0,0.4523991645904756
265,435,-11.750000000000174,10,0,0.45104196709670413
266,20,-21.0,0,0,0.449688841195414
267,31,8.449999999999996,10,0,0.4483397746718278
268,7,-0.3,0,0,0.4469947553478123
269,97,5.150000000000002,10,0,0.44565377108176885
270,64,6.7999999999999865,10,0,0.44431680976852356
271,33,8.349999999999994,10,0,0.44298385933921797
272,33,-21.650000000000002,0,0,0.4416549077612003
273,30,8.499999999999998,10,0,0.4403299430379167
274,30,8.499999999999996,10,0,0.43900895320880295
275,52,7.4,10,0,0.43769192634917653
276,26,8.699999999999996,10,0,0.436378850570129
277,126,3.6999999999999247,10,0,0.4350697140184186
278,51,7.449999999999999,10,0,0.43376450487636337
279,225,18.799999999999976,10,0,0.43246321136173427
280,69,6.550000000000001,10,0,0.43116582172764906
281,17,-20.85,0,0,0.42987232426246613
282,18,-20.900000000000002,0,0,0.42858270728967873
283,134,-26.699999999999985,0,0,0.4272969591678097
284,216,-30.80000000000002,0,0,0.4260150682903063
285,67,-23.349999999999998,0,0,0.4247370230854354
286,154,2.2999999999999545,10,0,0.4234628120161791
287,96,5.200000000000006,10,0,0.42219242358013054
288,55,-22.75,0,0,0.4209258463093902
289,35,8.249999999999998,10,0,0.419663068770462
290,84,5.799999999999972,10,0,0.4184040795641506
291,17,-20.85,0,0,0.41714886732545814
292,19,-20.95,0,0,0.41589742072348174
293,58,7.100000000000001,10,0,0.4146497284613113
294,56,-22.799999999999997,0,0,0.41340577927592737
295,54,7.300000000000001,10,0,0.41216556193809956
296,86,-24.299999999999994,0,0,0.41092906525228523
297,102,4.899999999999977,10,0,0.40969627805652836
298,29,8.549999999999997,10,0,0.40846718922235875
299,53,7.3500000000000005,10,0,0.40724178765469166
300,56,-2.7499999999999982,0,0,0.4060200622917276
301,29,8.549999999999997,10,0,0.4048020021048524
302,28,8.59999999999999,10,0,0.40358759609853784
303,128,3.5999999999999233,10,0,0.4023768333102422
304,149,-27.44999999999998,0,0,0.4011697028103115
305,29,8.549999999999997,10,0,0.3999661937018806
306,108,-25.39999999999999,0,0,0.39876629512077494
307,77,-23.849999999999994,0,0,0.3975699962354126
308,79,6.049999999999958,10,0,0.3963772862467064
309,36,8.2,10,0,0.39518815438796623
310,22,-21.1,0,0,0.3940025899248023
311,270,-3.5000000000000817,10,0,0.3928205821550279
312,73,6.349999999999994,10,0,0.39164212040856283
313,455,-42.750000000000185,0,0,0.39046719404733715
314,18,-20.900000000000002,0,0,0.38929579246519513
315,43,-22.150000000000002,0,0,0.38812790508779954
316,306,-35.30000000000008,0,0,0.38696352137253615
317,156,-27.799999999999983,0,0,0.38580263080841853
318,91,-24.549999999999994,0,0,0.3846452229159933
319,394,-39.700000000000145,0,0,0.3834912872472453
320,53,7.3500000000000005,10,0,0.3823408133855036
321,33,-21.650000000000002,0,0,0.38119379094534706
322,32,8.399999999999999,10,0,0.380050209572511
323,29,8.549999999999997,10,0,0.3789100589437935
324,500,-25.00000000000022,0,0,0.3777733287669621
325,500,-25.00000000000022,0,0,0.37664000878066123
326,58,7.100000000000001,10,0,0.37551008875431924
327,30,8.499999999999996,10,0,0.37438355848805627
328,92,5.399999999999945,10,0,0.3732604078125921
329,51,7.45,10,0,0.37214062658915437
330,500,-25.00000000000022,0,0,0.3710242047093869
331,32,8.399999999999999,10,0,0.3699111320952587
332,320,-6.000000000000195,10,0,0.36880139869897294
333,54,7.299999999999994,10,0,0.367694994502876
334,31,8.449999999999996,10,0,0.3665919095193674
335,303,-35.15000000000008,0,0,0.36549213379080925
336,500,-25.00000000000022,0,0,0.3643956573894368
337,56,7.199999999999996,10,0,0.3633024704172685
338,293,-4.650000000000194,10,0,0.3622125630060167
339,105,-25.24999999999999,0,0,0.3611259253169986
340,34,-21.700000000000003,0,0,0.3600425475410476
341,265,-33.25000000000006,0,0,0.3589624198984244
342,198,0.09999999999988418,10,0,0.35788553263872913
343,52,7.399999999999995,10,0,0.35681187604081294
344,52,7.399999999999999,10,0,0.3557414404126905
345,39,8.049999999999983,10,0,0.35467421609145244
346,29,8.549999999999997,10,0,0.35361019344317807
347,149,2.5499999999999083,10,0,0.35254936286284855
348,114,4.2999999999999545,10,0,0.35149171477426
349,380,-9.000000000000135,10,0,0.3504372396299372
350,69,6.550000000000001,10,0,0.3493859279110474
351,8,-20.400000000000002,0,0,0.34833777012731426
352,88,-24.39999999999999,0,0,0.34729275681693234
353,150,2.5,10,0,0.3462508785464815
354,79,6.050000000000005,10,0,0.34521212591084205
355,101,4.949999999999957,10,0,0.34417648953310953
356,30,8.499999999999996,10,0,0.3431439600645102
357,135,3.2499999999999183,10,0,0.34211452818431665
358,26,8.699999999999996,10,0,0.3410881845997637
359,103,4.8499999999999375,10,0,0.3400649200459644
360,40,-22.0,0,0,0.3390447252858265
361,43,-22.150000000000002,0,0,0.33802759110996905
362,81,5.949999999999957,10,0,0.3370135083366391
363,86,-24.299999999999994,0,0,0.3360024678116292
364,33,-21.650000000000002,0,0,0.3349944604081943
365,66,-23.299999999999997,0,0,0.33398947702696974
366,103,4.849999999999955,10,0,0.3329875085958888
367,67,6.649999999999981,10,0,0.33198854607010114
368,42,7.899999999999995,10,0,0.33099258043189084
369,139,3.0499999999999368,10,0,0.32999960269059514
370,69,6.549999999999972,10,0,0.32900960388252337
371,75,6.25,10,0,0.3280225750708758
372,42,7.899999999999995,10,0,0.32703850734566314
373,203,-0.15000000000012648,10,0,0.32605739182362614
374,29,8.549999999999999,10,0,0.3250792196481553
375,84,5.799999999999969,10,0,0.3241039819892108
376,64,6.800000000000001,10,0,0.32313167004324317
377,148,22.649999999999913,10,0,0.32216227503311345
378,323,-36.15000000000009,0,0,0.3211957882080141
379,30,8.499999999999996,10,0,0.32023220084339005
380,291,-4.550000000000182,10,0,0.31927150424085987
381,165,1.7499999999999005,10,0,0.3183136897281373
382,65,6.749999999999968,10,0,0.31735874865895286
383,500,-25.00000000000022,0,0,0.316406672412976
384,154,-27.69999999999998,0,0,0.3154574523957371
385,262,-33.10000000000005,0,0,0.3145110800385499
386,80,5.999999999999954,10,0,0.31356754679843424
387,17,-20.85,0,0,0.31262684415803893
388,14,-20.7,0,0,0.3116889636255648
389,123,-26.149999999999988,0,0,0.3107538967346881
390,173,-28.649999999999988,0,0,0.30982163504448407
391,175,1.2499999999999005,10,0,0.3088921701393506
392,28,8.599999999999998,10,0,0.30796549362893255
393,80,6.0000000000000036,10,0,0.30704159714804574
394,186,0.699999999999882,10,0,0.3061204723566016
395,153,2.349999999999909,10,0,0.3052021109395318
396,147,-27.349999999999984,0,0,0.3042865046067132
397,62,-23.099999999999998,0,0,0.30337364509289305
398,281,-4.050000000000171,10,0,0.30246352415761435
399,500,-25.00000000000022,0,0,0.3015561335851415
400,231,-1.5500000000001286,10,0,0.30065146518438607
401,80,-23.999999999999993,0,0,0.2997495107888329
402,500,-25.00000000000022,0,0,0.2988502622564664
403,11,-0.49999999999999994,0,0,0.29795371146969696
404,500,-25.00000000000022,0,0,0.29705985033528787
405,33,8.349999999999994,10,0,0.296168670784282
406,346,-37.30000000000011,0,0,0.29528016477192914
407,33,-21.650000000000002,0,0,0.29439432427761336
408,32,8.399999999999999,10,0,0.2935111413047805
409,215,-0.7500000000001421,10,0,0.29263060788086614
410,66,6.699999999999996,10,0,0.2917527160572235
411,33,-21.650000000000002,0,0,0.29087745790905184
412,33,-21.650000000000002,0,0,0.2900048255353247
413,30,8.499999999999998,10,0,0.28913481105871874
414,413,-10.650000000000276,10,0,0.28826740662554257
415,34,8.299999999999994,10,0,0.28740260440566595
416,22,-21.1,0,0,0.28654039659244895
417,500,-25.00000000000022,0,0,0.2856807754026716
418,32,8.399999999999999,10,0,0.2848237330764636
419,127,3.649999999999924,10,0,0.2839692618772342
420,31,8.449999999999996,10,0,0.2831173540916025
421,500,-25.00000000000022,0,0,0.28226800202932767
422,152,2.399999999999963,10,0,0.28142119802323967
423,214,-0.7000000000001343,10,0,0.28057693442917
424,22,-21.1,0,0,0.27973520362588244
425,43,7.849999999999984,10,0,0.2788959980150048
426,107,4.649999999999952,10,0,0.2780593100209598
427,37,28.2,10,0,0.2772251320908969
428,252,-2.6000000000001613,10,0,0.2763934566946242
429,29,28.599999999999994,10,0,0.2755642763245403
430,50,7.499999999999982,10,0,0.27473758349556665
431,13,9.35,10,0,0.27391337074507993
432,500,-25.00000000000022,0,0,0.2730916306328447
433,31,8.449999999999996,10,0,0.27227235574094616
434,37,8.149999999999999,10,0,0.2714555386737233
435,88,5.599999999999955,10,0,0.2706411720577021
436,15,-20.75,0,0,0.269829248541529
437,500,-25.00000000000022,0,0,0.2690197607959044
438,82,5.899999999999967,10,0,0.26821270151351667
439,108,4.599999999999959,10,0,0.2674080634089761
440,65,6.749999999999972,10,0,0.2666058392187492
441,84,5.799999999999976,10,0,0.26580602170109296
442,58,27.149999999999984,10,0,0.26500860363598966
443,134,3.2999999999999226,10,0,0.2642135778250817
444,500,-25.00000000000022,0,0,0.26342093709160647
445,500,-25.00000000000022,0,0,0.26263067428033166
446,15,-20.75,0,0,0.26184278225749064
447,31,8.449999999999992,10,0,0.26105725391071816
448,31,8.45,10,0,0.260274082148986
449,29,8.549999999999997,10,0,0.2594932599025391
450,5,-20.25,0,0,0.25871478012283144
451,54,7.299999999999979,10,0,0.25793863578246295
452,64,6.799999999999972,10,0,0.2571648198751156
453,136,23.249999999999922,10,0,0.25639332541549026
454,113,4.349999999999934,10,0,0.2556241454392438
455,26,8.699999999999996,10,0,0.25485727300292604
456,500,4.999999999999717,10,0,0.25409270118391725
457,121,3.949999999999932,10,0,0.2533304230803655
458,30,8.499999999999996,10,0,0.25257043181112443
459,53,7.349999999999998,10,0,0.25181272051569104
460,29,8.549999999999999,10,0,0.251057282354144
461,371,-8.550000000000228,10,0,0.25030411050708157
462,373,-38.650000000000134,0,0,0.24955319817556032
463,500,4.999999999999713,10,0,0.24880453858103363
464,298,-34.90000000000008,0,0,0.24805812496529053
465,500,-25.00000000000022,0,0,0.24731395059039465
466,263,-3.150000000000155,10,0,0.24657200873862348
467,29,8.549999999999997,10,0,0.2458322927124076
468,31,8.449999999999996,10,0,0.24509479583427038
469,500,-25.00000000000022,0,0,0.24435951144676757
470,255,-32.75000000000004,0,0,0.24362643291242728
471,476,-43.8000000000002,0,0,0.24289555361369
472,243,-32.150000000000034,0,0,0.24216686695284892
473,221,-31.050000000000022,0,0,0.24144036635199037
474,500,4.999999999999727,10,0,0.24071604525293439
475,29,8.549999999999999,10,0,0.2399938971171756
476,263,-3.150000000000176,10,0,0.23927391542582405
477,194,0.299999999999887,10,0,0.23855609367954658
478,34,-21.700000000000003,0,0,0.23784042539850794
479,27,8.649999999999999,10,0,0.2371269041223124
480,197,0.14999999999992752,10,0,0.23641552340994548
481,105,4.74999999999994,10,0,0.23570627683971565
482,455,-12.750000000000284,10,0,0.2349991580091965
483,239,-1.9500000000001343,10,0,0.2342941605351689
484,217,-0.8500000000001435,10,0,0.23359127805356342
485,131,3.4499999999999567,10,0,0.23289050421940272
486,500,4.999999999999734,10,0,0.2321918327067445
487,500,-25.00000000000022,0,0,0.23149525720862427
488,283,-34.15000000000006,0,0,0.2308007714369984
489,500,4.999999999999713,10,0,0.2301083691226874
490,64,6.800000000000001,10,0,0.22941804401531934
491,31,8.449999999999996,10,0,0.2287297898832734
492,161,1.9499999999999034,10,0,0.22804360051362357
493,20,8.999999999999996,10,0,0.2273594697120827
494,65,6.749999999999982,10,0,0.22667739130294645
495,30,28.549999999999997,10,0,0.22599735912903762
496,53,7.349999999999998,10,0,0.2253193670516505
497,482,-14.100000000000295,10,0,0.22464340895049556
498,148,2.5999999999999055,10,0,0.22396947872364406
499,175,1.2499999999998899,10,0,0.22329757028747313
500,34,-21.700000000000003,0,0,0.2226276775766107
501,30,8.499999999999996,10,0,0.22195979454388087
502,61,6.949999999999967,10,0,0.22129391516024924
503,132,3.399999999999917,10,0,0.2206300334147685
504,31,8.45,10,0,0.2199681433145242
505,153,-27.64999999999998,0,0,0.21930823888458062
506,245,-2.2500000000001634,10,0,0.21865031416792688
507,42,27.94999999999998,10,0,0.2179943632254231
508,33,-21.650000000000002,0,0,0.21734038013574683
509,65,6.7499999999999645,10,0,0.21668835899533959
510,46,7.699999999999978,10,0,0.21603829391835358
511,33,8.34999999999999,10,0,0.21539017903659852
512,166,1.6999999999998998,10,0,0.21474400849948871
513,31,8.45,10,0,0.21409977647399026
514,52,7.4,10,0,0.21345747714456828
515,30,8.499999999999996,10,0,0.21281710471313459
516,500,4.999999999999713,10,0,0.2121786533989952
517,44,7.799999999999983,10,0,0.2115421174387982
518,500,-25.00000000000022,0,0,0.2109074910864818
519,35,8.249999999999998,10,0,0.21027476861322236
520,23,8.849999999999998,10,0,0.2096439443073827
521,285,-4.250000000000167,10,0,0.20901501247446055
522,63,6.849999999999966,10,0,0.20838796743703716
523,130,3.4999999999999183,10,0,0.20776280353472606
524,31,8.449999999999996,10,0,0.20713951512412188
525,373,-8.65000000000023,10,0,0.2065180965787495
526,33,-21.650000000000002,0,0,0.20589854228901325
527,257,-2.850000000000165,10,0,0.20528084666214622
528,26,8.699999999999996,10,0,0.20466500412215977
529,67,6.649999999999963,10,0,0.2040510091097933
530,243,-2.150000000000162,10,0,0.2034388560824639
531,94,5.300000000000008,10,0,0.2028285395142165
532,47,7.649999999999995,10,0,0.20222005389567385
533,283,-4.150000000000169,10,0,0.20161339373398682
534,63,6.849999999999973,10,0,0.20100855355278485
535,129,3.549999999999958,10,0,0.20040552789212648
536,500,4.99999999999971,10,0,0.1998043113084501
537,30,8.499999999999998,10,0,0.19920489837452476
538,70,6.499999999999979,10,0,0.1986072836794012
539,133,3.3499999999999197,10,0,0.198011461828363
540,14,9.299999999999999,10,0,0.1974174274428779
541,31,-21.55,0,0,0.19682517516054926
542,285,-4.250000000000174,10,0,0.19623469963506762
543,54,7.299999999999994,10,0,0.1956459955361624
544,500,4.99999999999971,10,0,0.1950590575495539
545,18,9.099999999999998,10,0,0.19447388037690524
546,20,8.999999999999996,10,0,0.19389045873577454
547,25,8.749999999999996,10,0,0.19330878735956722
548,16,9.2,10,0,0.1927288609974885
549,40,7.9999999999999964,10,0,0.19215067441449604
550,500,4.999999999999713,10,0,0.19157422239125255
551,52,7.399999999999995,10,0,0.1909994997240788
552,500,4.999999999999713,10,0,0.19042650122490654
553,41,7.9499999999999815,10,0,0.18985522172123181
554,45,7.749999999999986,10,0,0.18928565605606812
555,13,9.35,10,0,0.1887177990878999
556,500,4.99999999999971,10,0,0.1881516456906362
557,500,4.999999999999717,10,0,0.18758719075356428
558,500,4.999999999999727,10,0,0.18702442918130358
559,500,4.999999999999717,10,0,0.18646335589375967
560,500,4.999999999999713,10,0,0.1859039658260784
561,32,-21.6,0,0,0.18534625392860016
562,124,-26.19999999999999,0,0,0.18479021516681435
